customer_id,country,industry,signup_date,lifecycle_stage,initial_risk_score,initial_risk_class,is_bad_actor,daily_tx_rate
CUST_000386,NL,professional_services,2024-11-14,established,38,medium,False,1.76
CUST_000387,FR,logistics,2024-06-07,mature,49,medium,False,5.65
CUST_000388,SE,retail_online,2024-05-12,mature,25,low,False,7.19
CUST_000389,IT,tech_software,2024-09-23,established,25,low,False,3.95
CUST_000390,DK,creative_media,2024-07-21,established,11,low,False,3.79
CUST_000391,ES,health_wellness,2024-05-03,mature,5,low,False,2.36
CUST_000392,NL,restaurants_food,2024-09-17,established,26,low,False,3.23
CUST_000393,FR,retail_physical,2024-01-31,mature,19,low,False,8.65
CUST_000394,NL,restaurants_food,2024-10-04,established,8,low,False,3.55
CUST_000395,NL,construction_trades,2024-05-09,mature,14,low,False,4.46
CUST_000396,DE,health_wellness,2025-01-18,growing,21,low,False,0.74
CUST_000397,DE,construction_trades,2024-06-23,mature,18,low,False,7.12
CUST_000398,ES,retail_physical,2024-06-21,mature,22,low,False,8.5
CUST_000399,FR,professional_services,2024-12-29,established,4,low,False,4.58
CUST_000400,NL,retail_online,2025-04-12,growing,14,low,False,3.21
CUST_000401,DE,travel_hospitality,2024-10-04,established,34,medium,False,1.58
CUST_000402,DE,tech_software,2025-04-11,growing,28,low,False,2.83
CUST_000403,SE,wholesale_b2b,2025-01-03,growing,0,low,False,0.1
CUST_000404,DE,wholesale_b2b,2025-02-02,growing,19,low,False,2.31
CUST_000405,IT,construction_trades,2024-06-28,mature,25,low,False,5.3
CUST_000406,PL,professional_services,2024-10-07,established,19,low,False,7.84
CUST_000407,PT,health_wellness,2024-12-14,established,33,medium,False,5.97
CUST_000408,NL,health_wellness,2025-01-22,growing,66,high,False,3.37
CUST_000409,FR,construction_trades,2025-03-26,growing,35,medium,False,1.24
CUST_000410,SE,logistics,2025-03-10,growing,4,low,False,1.67
CUST_000411,PT,beauty_personal_care,2024-12-12,established,35,medium,False,7.18
CUST_000412,IT,beauty_personal_care,2024-09-24,established,25,low,False,0.1
CUST_000413,NL,wholesale_b2b,2024-07-18,established,24,low,False,1.63
CUST_000414,DE,travel_hospitality,2024-09-21,established,27,low,False,1.53
CUST_000415,FR,retail_online,2024-10-20,established,15,low,False,9.36
CUST_000416,IE,logistics,2024-06-08,mature,18,low,False,9.06
CUST_000417,ES,creative_media,2024-05-12,mature,22,low,False,2.76
CUST_000418,NL,logistics,2024-05-23,mature,37,medium,False,2.48
CUST_000419,NL,logistics,2024-07-27,established,29,low,False,5.68
CUST_000420,PL,professional_services,2025-01-25,growing,18,low,False,1.53
CUST_000421,FR,logistics,2024-11-27,established,31,medium,False,7.35
CUST_000422,BE,professional_services,2024-08-11,established,17,low,False,0.66
CUST_000423,PT,construction_trades,2024-07-01,established,17,low,False,6.71
CUST_000424,IE,construction_trades,2025-04-27,growing,19,low,False,2.91
CUST_000425,NL,travel_hospitality,2025-02-14,growing,4,low,False,0.77
CUST_000426,DE,tech_software,2024-11-20,established,18,low,False,2.78
CUST_000427,NL,travel_hospitality,2024-12-20,established,9,low,False,4.34
CUST_000428,FR,restaurants_food,2024-10-22,established,0,low,False,3.33
CUST_000429,NL,restaurants_food,2024-10-22,established,33,medium,False,6.01
CUST_000430,NL,travel_hospitality,2025-04-15,growing,15,low,False,2.06
CUST_000431,ES,beauty_personal_care,2024-10-24,established,18,low,False,2.36
CUST_000432,ES,retail_physical,2024-11-14,established,28,low,False,2.98
CUST_000433,DE,wholesale_b2b,2024-06-22,mature,1,low,False,7.31
CUST_000434,ES,retail_physical,2024-11-16,established,22,low,False,7.3
CUST_000435,ES,retail_online,2025-01-11,growing,15,low,False,2.25
CUST_000436,BE,beauty_personal_care,2025-01-08,growing,8,low,False,5.65
CUST_000437,FR,retail_physical,2024-10-07,established,50,medium,False,4.35
CUST_000438,PT,tech_software,2024-12-19,established,38,medium,False,2.13
CUST_000439,IT,professional_services,2025-01-31,growing,31,medium,False,0.78
CUST_000440,IT,restaurants_food,2024-08-28,established,21,low,False,2.72
CUST_000441,IE,beauty_personal_care,2025-02-01,growing,41,medium,False,3.25
CUST_000442,NL,wholesale_b2b,2025-02-24,growing,46,medium,False,3.43
CUST_000443,BE,professional_services,2025-01-12,growing,17,low,False,0.96
CUST_000444,DE,health_wellness,2024-09-16,established,48,medium,False,6.33
CUST_000445,FR,logistics,2024-08-11,established,38,medium,False,3.66
CUST_000446,DE,retail_online,2025-02-24,growing,28,low,False,1.64
CUST_000447,IT,logistics,2024-09-10,established,42,medium,False,5.58
CUST_000448,FR,professional_services,2024-10-24,established,19,low,False,6.15
CUST_000449,NL,creative_media,2025-01-22,growing,45,medium,False,0.95
CUST_000450,IT,creative_media,2024-02-23,mature,32,medium,False,5.25
CUST_000451,DK,health_wellness,2024-07-09,established,21,low,False,3.39
CUST_000452,NL,wholesale_b2b,2024-05-09,mature,21,low,False,6.96
CUST_000453,IT,retail_online,2024-09-23,established,17,low,False,7.78
CUST_000454,IT,logistics,2024-05-10,mature,26,low,False,7.18
CUST_000455,ES,creative_media,2024-02-10,mature,15,low,False,0.79
CUST_000456,FR,restaurants_food,2024-10-19,established,25,low,False,5.46
CUST_000457,NL,travel_hospitality,2025-03-02,growing,41,medium,False,3.31
CUST_000458,NL,beauty_personal_care,2024-06-08,mature,23,low,False,5.93
CUST_000459,FR,logistics,2024-07-14,established,24,low,False,0.1
CUST_000460,FR,professional_services,2024-05-04,mature,45,medium,False,8.96
CUST_000461,FR,health_wellness,2024-08-25,established,32,medium,False,5.89
CUST_000462,ES,tech_software,2024-12-29,established,17,low,False,9.73
CUST_000463,IE,wholesale_b2b,2024-07-10,established,17,low,False,3.59
CUST_000464,IT,professional_services,2024-10-24,established,38,medium,False,6.22
CUST_000465,ES,retail_online,2025-05-21,growing,32,medium,False,1.79
CUST_000466,ES,travel_hospitality,2024-11-08,established,32,medium,False,6.75
CUST_000467,NL,tech_software,2024-04-19,mature,24,low,False,6.85
CUST_000468,PT,construction_trades,2024-08-14,established,19,low,False,0.76
CUST_000469,FR,beauty_personal_care,2024-11-05,established,15,low,False,3.29
CUST_000470,ES,professional_services,2025-05-05,growing,32,medium,False,2.74
CUST_000471,PT,beauty_personal_care,2024-12-16,established,46,medium,False,5.91
CUST_000472,IE,retail_online,2024-07-28,established,31,medium,False,3.99
CUST_000473,NL,beauty_personal_care,2025-01-05,growing,24,low,False,1.5
CUST_000474,BE,restaurants_food,2024-10-24,established,14,low,False,6.73
CUST_000475,DE,travel_hospitality,2024-05-30,mature,27,low,False,3.67
CUST_000476,PT,retail_online,2024-09-01,established,8,low,False,5.68
CUST_000477,SE,beauty_personal_care,2024-04-27,mature,11,low,False,6.79
CUST_000478,ES,travel_hospitality,2024-06-16,mature,29,low,False,0.1
CUST_000479,NL,logistics,2024-10-28,established,53,medium,False,5.73
CUST_000480,FR,health_wellness,2025-03-24,growing,41,medium,False,4.29
CUST_000481,PT,logistics,2025-01-05,growing,13,low,False,2.43
CUST_000482,BE,wholesale_b2b,2025-02-05,growing,18,low,False,1.78
CUST_000483,NL,professional_services,2025-01-28,growing,61,high,False,1.71
CUST_000484,FR,wholesale_b2b,2025-01-16,growing,22,low,False,2.39
CUST_000485,FR,wholesale_b2b,2024-11-13,established,18,low,False,7.46
CUST_000486,IT,creative_media,2025-06-13,new,28,low,False,0.1
CUST_000487,PT,restaurants_food,2024-02-03,mature,15,low,False,7.17
CUST_000488,IE,retail_online,2025-04-14,growing,46,medium,False,2.01
CUST_000489,BE,retail_physical,2024-07-10,established,40,medium,False,4.25
CUST_000490,SE,restaurants_food,2024-12-26,established,53,medium,False,7.3
CUST_000491,ES,logistics,2025-03-10,growing,0,low,False,2.43
CUST_000492,ES,beauty_personal_care,2025-02-03,growing,42,medium,False,2.59
CUST_000493,SE,professional_services,2024-08-16,established,45,medium,False,0.36
CUST_000494,IE,travel_hospitality,2024-08-26,established,24,low,False,5.38
CUST_000495,PT,tech_software,2024-05-19,mature,37,medium,False,8.02
CUST_000496,NL,travel_hospitality,2025-04-26,growing,28,low,False,2.83
CUST_000497,NL,restaurants_food,2025-01-29,growing,17,low,False,3.47
CUST_000498,DE,travel_hospitality,2024-06-11,mature,15,low,False,0.1
CUST_000499,NL,wholesale_b2b,2024-08-03,established,28,low,False,4.47
CUST_000500,FR,logistics,2024-11-09,established,30,medium,False,5.08
CUST_000501,NL,retail_online,2025-02-07,growing,32,medium,False,1.94
CUST_000502,FR,beauty_personal_care,2025-04-04,growing,42,medium,False,2.67
CUST_000503,NL,retail_physical,2024-07-07,established,8,low,False,1.25
CUST_000504,IE,travel_hospitality,2024-05-28,mature,29,low,False,5.66
CUST_000505,FR,logistics,2024-09-22,established,47,medium,False,5.13
CUST_000506,DE,restaurants_food,2024-08-09,established,16,low,False,4.92
CUST_000507,IT,beauty_personal_care,2024-08-17,established,8,low,False,5.99
CUST_000508,DE,restaurants_food,2024-09-30,established,8,low,False,1.36
CUST_000509,DK,construction_trades,2025-01-24,growing,51,medium,False,1.88
CUST_000510,ES,creative_media,2024-09-05,established,12,low,False,3.71
CUST_000511,NL,tech_software,2024-07-16,established,45,medium,False,2.12
CUST_000512,DK,construction_trades,2024-09-09,established,15,low,False,3.68
CUST_000513,DE,professional_services,2024-08-06,established,38,medium,False,0.1
CUST_000514,DK,professional_services,2024-11-16,established,39,medium,False,4.26
CUST_000515,DK,restaurants_food,2024-06-26,mature,2,low,False,3.02
CUST_000516,AT,retail_online,2024-12-23,established,13,low,False,6.84
CUST_000517,PL,creative_media,2024-11-07,established,26,low,False,5.06
CUST_000518,IT,retail_online,2024-11-02,established,58,medium,False,4.52
CUST_000519,NL,logistics,2024-06-27,mature,34,medium,False,0.28
CUST_000520,NL,logistics,2025-03-22,growing,29,low,False,0.1
CUST_000521,SE,travel_hospitality,2024-12-24,established,14,low,False,1.96
CUST_000522,DE,restaurants_food,2025-01-02,growing,5,low,False,2.55
CUST_000523,DE,logistics,2025-04-29,growing,13,low,False,0.1
CUST_000524,DE,tech_software,2025-02-01,growing,7,low,False,3.13
CUST_000525,NL,retail_online,2025-04-12,growing,39,medium,False,1.68
CUST_000526,SE,retail_online,2024-06-29,mature,13,low,False,10.96
CUST_000527,IT,retail_physical,2025-04-04,growing,40,medium,False,3.28
CUST_000528,DK,restaurants_food,2024-12-03,established,52,medium,False,3.54
CUST_000529,BE,travel_hospitality,2024-10-09,established,23,low,False,6.2
CUST_000530,DE,retail_physical,2024-12-29,established,40,medium,False,5.22
CUST_000531,NL,health_wellness,2024-10-23,established,11,low,False,6.45
CUST_000532,FR,tech_software,2024-12-07,established,21,low,False,3.26
CUST_000533,IE,wholesale_b2b,2024-02-29,mature,24,low,False,7.41
CUST_000534,AT,restaurants_food,2025-01-02,growing,0,low,False,1.38
CUST_000535,IT,tech_software,2025-03-09,growing,20,low,False,0.98
CUST_000536,IT,health_wellness,2024-06-16,mature,33,medium,False,7.21
CUST_000537,BE,logistics,2025-03-27,growing,3,low,False,1.63
CUST_000538,NL,health_wellness,2024-11-15,established,29,low,False,3.4
CUST_000539,FR,wholesale_b2b,2025-02-05,growing,12,low,False,1.19
CUST_000540,DE,beauty_personal_care,2024-08-16,established,50,medium,False,6.63
CUST_000541,FR,creative_media,2025-03-10,growing,22,low,False,3.43
CUST_000542,FR,health_wellness,2024-09-14,established,13,low,False,5.09
CUST_000543,DE,wholesale_b2b,2024-11-13,established,38,medium,False,7.33
CUST_000544,IT,construction_trades,2024-09-29,established,25,low,False,2.88
CUST_000545,FR,construction_trades,2024-09-30,established,0,low,False,3.5
CUST_000546,AT,creative_media,2024-08-19,established,1,low,False,7.21
CUST_000547,ES,construction_trades,2025-01-26,growing,15,low,False,0.75
CUST_000548,BE,restaurants_food,2025-04-13,growing,30,medium,False,2.6
CUST_000549,NL,retail_physical,2025-05-23,growing,0,low,False,3.36
CUST_000550,IE,wholesale_b2b,2024-08-27,established,21,low,False,0.46
CUST_000551,ES,construction_trades,2024-08-29,established,22,low,False,6.96
CUST_000552,PT,tech_software,2024-11-20,established,26,low,False,3.42
CUST_000553,ES,tech_software,2025-01-11,growing,56,medium,False,1.16
CUST_000554,NL,wholesale_b2b,2025-02-24,growing,47,medium,False,0.6
CUST_000555,IT,tech_software,2024-11-26,established,36,medium,False,4.92
CUST_000556,IT,logistics,2024-09-25,established,0,low,False,7.32
CUST_000557,NL,creative_media,2025-03-24,growing,27,low,False,1.88
CUST_000558,DE,wholesale_b2b,2025-02-13,growing,39,medium,False,0.82
CUST_000559,DE,wholesale_b2b,2025-05-05,growing,0,low,False,2.65
CUST_000560,FR,beauty_personal_care,2024-05-06,mature,0,low,False,8.38
CUST_000561,ES,construction_trades,2025-02-24,growing,32,medium,False,0.91
CUST_000562,DE,construction_trades,2024-09-25,established,28,low,False,1.81
CUST_000563,NL,professional_services,2025-02-10,growing,25,low,False,3.1
CUST_000564,BE,wholesale_b2b,2024-09-13,established,10,low,False,5.0
CUST_000565,IT,professional_services,2024-09-15,established,17,low,False,3.72
CUST_000566,ES,travel_hospitality,2024-09-05,established,31,medium,False,3.02
CUST_000567,NL,retail_online,2024-09-19,established,35,medium,False,7.0
CUST_000568,IE,beauty_personal_care,2024-07-19,established,30,medium,False,7.65
CUST_000569,IE,beauty_personal_care,2024-02-09,mature,43,medium,False,3.71
CUST_000570,NL,wholesale_b2b,2024-11-25,established,47,medium,False,3.25
CUST_000571,DE,health_wellness,2025-02-16,growing,14,low,False,2.18
CUST_000572,ES,tech_software,2024-09-23,established,39,medium,False,6.11
CUST_000573,IE,travel_hospitality,2024-11-12,established,14,low,False,3.48
CUST_000574,ES,travel_hospitality,2025-05-23,growing,6,low,False,0.46
CUST_000575,BE,beauty_personal_care,2024-08-19,established,40,medium,False,7.6
CUST_000576,PT,tech_software,2024-09-25,established,21,low,False,5.62
CUST_000577,ES,wholesale_b2b,2024-08-03,established,12,low,False,5.59
CUST_000578,BE,tech_software,2025-02-01,growing,11,low,False,3.32
CUST_000579,IT,creative_media,2025-03-16,growing,16,low,False,0.95
CUST_000580,IE,construction_trades,2024-06-28,mature,31,medium,False,6.9
CUST_000581,PT,restaurants_food,2025-04-11,growing,42,medium,False,1.14
CUST_000582,DE,wholesale_b2b,2024-10-01,established,35,medium,False,3.08
CUST_000583,FR,retail_physical,2024-10-17,established,38,medium,False,2.28
CUST_000584,NL,professional_services,2024-10-26,established,34,medium,False,2.87
CUST_000585,NL,restaurants_food,2024-06-05,mature,29,low,False,8.93
CUST_000586,AT,creative_media,2024-06-09,mature,31,medium,False,4.56
CUST_000587,DE,restaurants_food,2024-08-24,established,40,medium,False,5.38
CUST_000588,PT,tech_software,2025-01-13,growing,0,low,False,2.11
CUST_000589,IT,beauty_personal_care,2024-10-04,established,9,low,True,5.61
CUST_000590,ES,logistics,2024-09-15,established,38,medium,False,4.68
CUST_000591,DE,beauty_personal_care,2024-01-28,mature,23,low,False,3.86
CUST_000592,DE,retail_physical,2024-09-18,established,17,low,False,3.78
CUST_000593,DE,wholesale_b2b,2024-10-12,established,6,low,False,4.15
CUST_000594,IT,restaurants_food,2024-09-04,established,36,medium,False,3.27
CUST_000595,PL,health_wellness,2024-02-28,mature,31,medium,False,14.57
CUST_000596,NL,construction_trades,2024-06-22,mature,10,low,False,9.23
CUST_000597,AT,wholesale_b2b,2025-01-15,growing,10,low,False,1.06
CUST_000598,NL,retail_online,2024-04-02,mature,37,medium,False,8.16
CUST_000599,DE,logistics,2024-06-14,mature,17,low,False,2.02
CUST_000600,IT,beauty_personal_care,2024-11-01,established,8,low,False,2.06
CUST_000601,AT,construction_trades,2024-12-28,established,30,medium,False,5.25
CUST_000602,DE,professional_services,2025-01-18,growing,44,medium,False,0.1
CUST_000603,FR,restaurants_food,2024-03-24,mature,14,low,False,6.05
CUST_000604,DE,retail_online,2024-02-17,mature,31,medium,False,6.77
CUST_000605,ES,retail_physical,2025-01-18,growing,46,medium,False,2.73
CUST_000606,IT,creative_media,2025-05-24,growing,20,low,False,3.07
CUST_000607,NL,retail_online,2025-02-17,growing,10,low,False,3.16
CUST_000608,NL,retail_online,2024-02-11,mature,38,medium,False,9.31
CUST_000609,AT,tech_software,2024-08-07,established,23,low,False,2.34
CUST_000610,NL,health_wellness,2025-04-23,growing,22,low,False,2.98
CUST_000611,PT,beauty_personal_care,2025-03-05,growing,28,low,False,2.46
CUST_000612,DK,restaurants_food,2024-05-16,mature,39,medium,False,4.18
CUST_000613,FR,tech_software,2024-09-17,established,22,low,False,4.92
CUST_000614,IE,restaurants_food,2024-10-20,established,0,low,False,4.85
CUST_000615,NL,beauty_personal_care,2024-08-25,established,18,low,False,1.25
CUST_000616,ES,tech_software,2024-07-19,established,54,medium,False,3.25
CUST_000617,IT,tech_software,2024-05-10,mature,19,low,False,4.07
CUST_000618,IT,health_wellness,2024-06-12,mature,39,medium,False,0.39
CUST_000619,NL,restaurants_food,2024-10-27,established,7,low,False,5.0
CUST_000620,BE,travel_hospitality,2024-07-26,established,29,low,False,4.37
