alert_id,customer_id,related_transaction_id,alert_date,alert_type,severity,is_true_positive,analyst_disposition
ALERT_0000269,CUST_037024,TXN_003667390,2025-05-01,mule_indicator,high,True,confirmed_fraud
ALERT_0000270,CUST_037024,TXN_003667366,2025-04-28,mule_indicator,high,True,escalated
ALERT_0000271,CUST_039744,TXN_003936754,2025-05-04,sanctions_potential_match,critical,True,escalated
ALERT_0000272,CUST_028161,TXN_INJ_CUST_028161_008_CT,2025-05-16,card_testing_pattern,critical,True,sar_filed
ALERT_0000273,CUST_028161,TXN_002801798,2025-06-05,card_testing_pattern,critical,True,confirmed_fraud
ALERT_0000274,CUST_028161,TXN_002801742,2024-12-05,card_testing_pattern,critical,True,confirmed_fraud
ALERT_0000275,CUST_018002,TXN_001787870,2025-02-13,unusual_geography,high,True,sar_filed
ALERT_0000276,CUST_018002,TXN_001787870,2025-02-13,unusual_geography,critical,True,sar_filed
ALERT_0000277,CUST_018002,TXN_001787857,2025-04-11,unusual_geography,high,True,sar_filed
ALERT_0000278,CUST_042970,TXN_004258707,2025-05-30,unusual_geography,high,True,escalated
ALERT_0000279,CUST_042970,TXN_004258699,2025-02-05,unusual_geography,high,True,sar_filed
ALERT_0000280,CUST_024902,TXN_002477304,2025-05-31,sudden_volume_spike,high,True,sar_filed
ALERT_0000281,CUST_024902,TXN_002477273,2025-02-17,sudden_volume_spike,high,True,escalated
ALERT_0000282,CUST_024902,TXN_002477334,2025-03-18,sudden_volume_spike,medium,True,confirmed_fraud
ALERT_0000283,CUST_024902,TXN_002477324,2025-04-28,sudden_volume_spike,medium,True,confirmed_fraud
ALERT_0000284,CUST_038643,TXN_003826937,2025-06-12,card_testing_pattern,medium,True,confirmed_fraud
ALERT_0000285,CUST_038643,TXN_INJ_CUST_038643_004_CT,2025-06-13,card_testing_pattern,high,True,confirmed_fraud
ALERT_0000286,CUST_038643,TXN_003826943,2025-05-18,card_testing_pattern,high,True,confirmed_fraud
ALERT_0000287,CUST_038643,TXN_003826937,2025-06-12,card_testing_pattern,high,True,escalated
ALERT_0000288,CUST_049503,TXN_004899537,2025-03-21,sudden_volume_spike,high,True,sar_filed
ALERT_0000289,CUST_049503,TXN_004899555,2024-06-03,sudden_volume_spike,medium,True,sar_filed
ALERT_0000290,CUST_049503,TXN_004899578,2025-05-08,sudden_volume_spike,critical,True,sar_filed
ALERT_0000291,CUST_049503,TXN_004899561,2024-06-25,sudden_volume_spike,critical,True,confirmed_fraud
ALERT_0000292,CUST_010312,TXN_001028186,2025-02-05,mule_indicator,high,True,sar_filed
ALERT_0000293,CUST_038146,TXN_003780714,2024-09-08,sanctions_potential_match,high,True,sar_filed
ALERT_0000294,CUST_038146,TXN_003780738,2025-06-10,sanctions_potential_match,high,True,escalated
ALERT_0000295,CUST_031015,TXN_INJ_CUST_031015_002_CT,2025-06-16,card_testing_pattern,medium,True,confirmed_fraud
ALERT_0000296,CUST_031015,TXN_003078103,2025-04-12,card_testing_pattern,medium,True,confirmed_fraud
ALERT_0000297,CUST_010749,TXN_001068885,2025-06-24,sanctions_potential_match,critical,True,confirmed_fraud
ALERT_0000298,CUST_004054,TXN_000402509,2025-06-09,sanctions_potential_match,high,True,confirmed_fraud
ALERT_0000299,CUST_041938,TXN_004154125,2024-08-19,mule_indicator,high,True,sar_filed
ALERT_0000300,CUST_041938,TXN_004154056,2025-02-03,mule_indicator,critical,True,sar_filed
ALERT_0000301,CUST_041938,TXN_004154062,2024-12-07,mule_indicator,high,True,confirmed_fraud
ALERT_0000302,CUST_041938,TXN_004154150,2025-06-07,mule_indicator,medium,True,escalated
ALERT_0000303,CUST_030860,TXN_003063452,2025-04-07,sudden_volume_spike,high,True,sar_filed
ALERT_0000304,CUST_030860,TXN_003063452,2025-04-07,sudden_volume_spike,medium,True,confirmed_fraud
ALERT_0000305,CUST_048989,TXN_004851150,2025-05-11,unusual_geography,medium,True,confirmed_fraud
ALERT_0000306,CUST_049550,TXN_004905420,2025-02-12,sudden_volume_spike,critical,True,confirmed_fraud
ALERT_0000307,CUST_049550,TXN_004905429,2024-12-12,sudden_volume_spike,high,True,sar_filed
ALERT_0000308,CUST_049550,TXN_004905424,2025-01-16,sudden_volume_spike,medium,True,confirmed_fraud
ALERT_0000309,CUST_046208,TXN_INJ_CUST_046208_OUT_00_MM,2025-02-26,mule_indicator,medium,True,confirmed_fraud
ALERT_0000310,CUST_046208,TXN_INJ_CUST_046208_INFLOW_MM,2025-02-26,mule_indicator,critical,True,confirmed_fraud
ALERT_0000311,CUST_046208,TXN_004576583,2025-03-21,mule_indicator,high,True,escalated
ALERT_0000312,CUST_000973,TXN_000094617,2025-01-28,sanctions_potential_match,high,True,escalated
ALERT_0000313,CUST_000973,TXN_000094705,2024-04-30,sanctions_potential_match,medium,True,sar_filed
ALERT_0000314,CUST_000973,TXN_000094684,2025-04-29,sanctions_potential_match,critical,True,escalated
ALERT_0000315,CUST_016276,TXN_001612533,2025-03-24,sanctions_potential_match,medium,True,escalated
ALERT_0000316,CUST_016276,TXN_001612484,2025-03-30,sanctions_potential_match,high,True,confirmed_fraud
ALERT_0000317,CUST_016276,TXN_001612501,2025-03-30,sanctions_potential_match,high,True,sar_filed
ALERT_0000318,CUST_038807,TXN_003840797,2024-08-31,unusual_geography,critical,True,confirmed_fraud
ALERT_0000319,CUST_038807,TXN_003840632,2025-02-25,unusual_geography,high,True,confirmed_fraud
ALERT_0000320,CUST_038807,TXN_003840715,2024-08-18,unusual_geography,high,True,confirmed_fraud
ALERT_0000321,CUST_038807,TXN_003840646,2025-06-12,unusual_geography,critical,True,sar_filed
ALERT_0000322,CUST_049949,TXN_004947562,2025-02-03,mule_indicator,high,True,confirmed_fraud
ALERT_0000323,CUST_007819,TXN_000781737,2025-06-15,sudden_volume_spike,medium,True,sar_filed
ALERT_0000324,CUST_007819,TXN_000781737,2025-06-15,sudden_volume_spike,medium,True,sar_filed
ALERT_0000325,CUST_007819,TXN_000781740,2025-02-04,sudden_volume_spike,high,True,sar_filed
ALERT_0000326,CUST_027600,TXN_002745248,2025-04-18,unusual_geography,high,True,confirmed_fraud
ALERT_0000327,CUST_040333,TXN_INJ_CUST_040333_INFLOW_MM,2025-06-07,mule_indicator,critical,True,sar_filed
ALERT_0000328,CUST_040333,TXN_003993260,2025-06-07,mule_indicator,high,True,confirmed_fraud
ALERT_0000329,CUST_001877,TXN_000189459,2025-04-13,unusual_geography,critical,True,sar_filed
ALERT_0000330,CUST_001877,TXN_000189415,2025-03-12,unusual_geography,critical,True,confirmed_fraud
ALERT_0000331,CUST_001877,TXN_000189441,2024-12-24,unusual_geography,high,True,escalated
ALERT_0000332,CUST_044448,TXN_004403252,2025-04-24,sudden_volume_spike,critical,True,escalated
ALERT_0000333,CUST_038227,TXN_003787894,2025-05-11,sudden_volume_spike,high,True,escalated
ALERT_0000334,CUST_047916,TXN_004745694,2025-03-27,sudden_volume_spike,medium,True,escalated
ALERT_0000335,CUST_047916,TXN_004745676,2025-03-27,sudden_volume_spike,critical,True,escalated
ALERT_0000336,CUST_041553,TXN_004114844,2025-03-12,unusual_geography,high,True,sar_filed
ALERT_0000337,CUST_037731,TXN_003737821,2025-06-07,sanctions_potential_match,medium,True,escalated
ALERT_0000338,CUST_037731,TXN_003737824,2025-05-13,sanctions_potential_match,medium,True,confirmed_fraud
ALERT_0000339,CUST_037731,TXN_003737832,2025-02-27,sanctions_potential_match,high,True,escalated
ALERT_0000340,CUST_013310,TXN_001323610,2024-12-01,sanctions_potential_match,high,True,sar_filed
ALERT_0000341,CUST_013310,TXN_001323591,2024-11-28,sanctions_potential_match,high,True,escalated
ALERT_0000342,CUST_005610,TXN_000557561,2025-05-24,sudden_volume_spike,high,True,sar_filed
ALERT_0000343,CUST_028849,TXN_002868124,2025-01-14,unusual_geography,critical,True,confirmed_fraud
ALERT_0000344,CUST_028849,TXN_002868112,2025-02-11,unusual_geography,high,True,escalated
ALERT_0000345,CUST_028849,TXN_002868120,2025-05-15,unusual_geography,medium,True,confirmed_fraud
ALERT_0000346,CUST_028849,TXN_002868096,2025-03-06,unusual_geography,high,True,sar_filed
ALERT_0000347,CUST_004653,TXN_000463077,2024-08-20,sudden_volume_spike,critical,True,sar_filed
ALERT_0000348,CUST_004653,TXN_000462987,2025-06-25,sudden_volume_spike,critical,True,escalated
ALERT_0000349,CUST_004653,TXN_000463064,2024-12-04,sudden_volume_spike,critical,True,sar_filed
ALERT_0000350,CUST_004653,TXN_000462988,2024-07-16,sudden_volume_spike,high,True,escalated
ALERT_0000351,CUST_037858,TXN_003751870,2025-01-02,mule_indicator,high,True,confirmed_fraud
ALERT_0000352,CUST_037858,TXN_003751858,2025-06-02,mule_indicator,medium,True,escalated
ALERT_0000353,CUST_037858,TXN_003751726,2024-10-13,mule_indicator,medium,True,sar_filed
ALERT_0000354,CUST_037858,TXN_003751769,2025-06-19,mule_indicator,critical,True,sar_filed
ALERT_0000355,CUST_021948,TXN_002190745,2025-04-17,card_testing_pattern,high,True,sar_filed
ALERT_0000356,CUST_021948,TXN_INJ_CUST_021948_014_CT,2024-12-22,card_testing_pattern,high,True,escalated
ALERT_0000357,CUST_021948,TXN_INJ_CUST_021948_016_CT,2024-12-22,card_testing_pattern,critical,True,escalated
ALERT_0000358,CUST_015053,TXN_001489399,2025-02-06,sudden_volume_spike,high,True,sar_filed
ALERT_0000359,CUST_031854,TXN_003155801,2025-01-04,unusual_geography,high,True,escalated
ALERT_0000360,CUST_031854,TXN_003155798,2025-02-23,unusual_geography,high,True,confirmed_fraud
ALERT_0000361,CUST_012072,TXN_001201004,2025-03-03,unusual_geography,high,True,confirmed_fraud
ALERT_0000362,CUST_037101,TXN_003676060,2024-10-04,sudden_volume_spike,medium,True,confirmed_fraud
ALERT_0000363,CUST_037101,TXN_003676139,2025-02-26,sudden_volume_spike,medium,True,confirmed_fraud
ALERT_0000364,CUST_037101,TXN_003676078,2024-07-16,sudden_volume_spike,medium,True,sar_filed
ALERT_0000365,CUST_016164,TXN_001601560,2025-05-24,mule_indicator,medium,True,escalated
ALERT_0000366,CUST_000771,TXN_000076461,2025-05-01,unusual_geography,critical,True,escalated
ALERT_0000367,CUST_000771,TXN_000076427,2025-01-24,unusual_geography,critical,True,escalated
ALERT_0000368,CUST_000771,TXN_000076453,2025-01-18,unusual_geography,high,True,confirmed_fraud
ALERT_0000369,CUST_042123,TXN_004172973,2024-12-17,unusual_geography,high,True,escalated
ALERT_0000370,CUST_042123,TXN_004172973,2024-12-17,unusual_geography,medium,True,escalated
ALERT_0000371,CUST_042123,TXN_004172973,2024-12-17,unusual_geography,critical,True,confirmed_fraud
ALERT_0000372,CUST_021384,TXN_002133917,2025-05-20,unusual_geography,high,True,escalated
ALERT_0000373,CUST_021384,TXN_002133884,2025-04-13,unusual_geography,high,True,escalated
ALERT_0000374,CUST_019385,TXN_001931004,2025-06-18,sudden_volume_spike,high,True,sar_filed
ALERT_0000375,CUST_019385,TXN_001931004,2025-06-18,sudden_volume_spike,high,True,sar_filed
ALERT_0000376,CUST_011334,TXN_001127912,2025-02-28,mule_indicator,high,True,sar_filed
ALERT_0000377,CUST_011334,TXN_001127926,2025-03-01,mule_indicator,high,True,sar_filed
ALERT_0000378,CUST_011334,TXN_001127962,2025-06-16,mule_indicator,high,True,confirmed_fraud
ALERT_0000379,CUST_011334,TXN_001127990,2025-04-07,mule_indicator,high,True,confirmed_fraud
ALERT_0000380,CUST_028005,TXN_002787974,2025-02-01,sanctions_potential_match,high,True,sar_filed
ALERT_0000381,CUST_028005,TXN_002787974,2025-02-01,sanctions_potential_match,critical,True,sar_filed
ALERT_0000382,CUST_028005,TXN_002787974,2025-02-01,sanctions_potential_match,high,True,confirmed_fraud
ALERT_0000383,CUST_004067,TXN_000403681,2025-04-13,card_testing_pattern,critical,True,escalated
ALERT_0000384,CUST_004067,TXN_000403679,2025-01-25,card_testing_pattern,high,True,confirmed_fraud
ALERT_0000385,CUST_009047,TXN_000904566,2024-12-15,unusual_geography,critical,True,sar_filed
ALERT_0000386,CUST_009047,TXN_000904582,2025-06-11,unusual_geography,high,True,sar_filed
ALERT_0000387,CUST_040867,TXN_004048628,2025-03-04,sanctions_potential_match,medium,True,confirmed_fraud
ALERT_0000388,CUST_011420,TXN_001138521,2025-04-10,mule_indicator,medium,True,escalated
ALERT_0000389,CUST_011420,TXN_001138374,2024-06-22,mule_indicator,high,True,sar_filed
ALERT_0000390,CUST_011420,TXN_001138601,2025-05-25,mule_indicator,high,True,escalated
ALERT_0000391,CUST_008875,TXN_000888901,2025-03-21,sudden_volume_spike,medium,True,confirmed_fraud
ALERT_0000392,CUST_008875,TXN_000888854,2025-06-17,sudden_volume_spike,critical,True,sar_filed
ALERT_0000393,CUST_008875,TXN_000888939,2025-05-04,sudden_volume_spike,high,True,escalated
ALERT_0000394,CUST_004273,TXN_000424377,2025-04-08,unusual_geography,critical,True,confirmed_fraud
ALERT_0000395,CUST_004273,TXN_000424491,2024-10-02,unusual_geography,critical,True,confirmed_fraud
ALERT_0000396,CUST_004273,TXN_000424377,2025-04-08,unusual_geography,high,True,confirmed_fraud
ALERT_0000397,CUST_004273,TXN_000424389,2024-11-12,unusual_geography,high,True,sar_filed
ALERT_0000398,CUST_038667,TXN_003829180,2024-06-16,sudden_volume_spike,high,True,sar_filed
ALERT_0000399,CUST_038667,TXN_003829260,2025-05-16,sudden_volume_spike,critical,True,escalated
ALERT_0000400,CUST_038667,TXN_003829320,2025-05-31,sudden_volume_spike,medium,True,escalated
ALERT_0000401,CUST_038667,TXN_003829356,2025-04-28,sudden_volume_spike,medium,True,sar_filed
ALERT_0000402,CUST_014815,TXN_001467460,2025-05-31,mule_indicator,critical,True,confirmed_fraud
ALERT_0000403,CUST_014815,TXN_001467464,2025-05-07,mule_indicator,critical,True,escalated
ALERT_0000404,CUST_008701,TXN_000872076,2025-04-20,sudden_volume_spike,critical,True,escalated
ALERT_0000405,CUST_008701,TXN_000872076,2025-04-20,sudden_volume_spike,critical,True,escalated
ALERT_0000406,CUST_008701,TXN_000872076,2025-04-20,sudden_volume_spike,critical,True,confirmed_fraud
ALERT_0000407,CUST_038358,TXN_003800393,2025-02-17,sudden_volume_spike,medium,True,sar_filed
ALERT_0000408,CUST_034532,TXN_003419535,2025-05-29,unusual_geography,medium,True,sar_filed
ALERT_0000409,CUST_009480,TXN_000949339,2025-01-20,mule_indicator,critical,True,escalated
ALERT_0000410,CUST_009480,TXN_INJ_CUST_009480_OUT_02_MM,2025-01-19,mule_indicator,high,True,escalated
ALERT_0000411,CUST_009480,TXN_INJ_CUST_009480_INFLOW_MM,2025-01-18,mule_indicator,medium,True,escalated
ALERT_0000412,CUST_020550,TXN_002047573,2024-12-19,unusual_geography,medium,True,escalated
ALERT_0000413,CUST_020550,TXN_002047621,2024-11-27,unusual_geography,high,True,confirmed_fraud
ALERT_0000414,CUST_020550,TXN_002047593,2024-12-06,unusual_geography,critical,True,escalated
ALERT_0000415,CUST_020550,TXN_002047542,2025-05-21,unusual_geography,critical,True,sar_filed
ALERT_0000416,CUST_036051,TXN_003571284,2025-03-04,card_testing_pattern,critical,True,escalated
ALERT_0000417,CUST_036051,TXN_003571263,2025-03-28,card_testing_pattern,high,True,escalated
ALERT_0000418,CUST_036051,TXN_003571310,2025-01-13,card_testing_pattern,medium,True,sar_filed
ALERT_0000419,CUST_038961,TXN_INJ_CUST_038961_007_CT,2025-04-11,card_testing_pattern,critical,True,confirmed_fraud
ALERT_0000420,CUST_038961,TXN_003859280,2025-05-01,card_testing_pattern,critical,True,escalated
ALERT_0000421,CUST_045559,TXN_004510850,2025-03-23,unusual_geography,medium,True,escalated
ALERT_0000422,CUST_045559,TXN_004510852,2025-05-05,unusual_geography,critical,True,sar_filed
ALERT_0000423,CUST_045559,TXN_004510853,2025-03-17,unusual_geography,critical,True,escalated
ALERT_0000424,CUST_045559,TXN_004510853,2025-03-17,unusual_geography,critical,True,confirmed_fraud
ALERT_0000425,CUST_022865,TXN_002283533,2024-08-15,sudden_volume_spike,medium,True,sar_filed
ALERT_0000426,CUST_022865,TXN_002283557,2025-03-14,sudden_volume_spike,high,True,escalated
ALERT_0000427,CUST_022865,TXN_002283459,2025-05-03,sudden_volume_spike,medium,True,sar_filed
ALERT_0000428,CUST_022865,TXN_002283538,2024-08-30,sudden_volume_spike,critical,True,sar_filed
ALERT_0000429,CUST_032576,TXN_003227411,2025-05-16,unusual_geography,high,True,sar_filed
ALERT_0000430,CUST_032576,TXN_003227460,2025-05-19,unusual_geography,high,True,confirmed_fraud
ALERT_0000431,CUST_032576,TXN_003227413,2025-01-07,unusual_geography,high,True,escalated
ALERT_0000432,CUST_032576,TXN_003227442,2025-03-12,unusual_geography,high,True,escalated
ALERT_0000433,CUST_021902,TXN_002186286,2025-06-06,sudden_volume_spike,critical,True,sar_filed
ALERT_0000434,CUST_021902,TXN_002186376,2024-11-24,sudden_volume_spike,critical,True,sar_filed
ALERT_0000435,CUST_015870,TXN_001571148,2025-05-15,card_testing_pattern,medium,True,sar_filed
ALERT_0000436,CUST_037591,TXN_003724675,2025-04-25,sanctions_potential_match,high,True,escalated
ALERT_0000437,CUST_037591,TXN_003724777,2025-02-27,sanctions_potential_match,critical,True,sar_filed
ALERT_0000438,CUST_015739,TXN_001557239,2025-04-11,sanctions_potential_match,medium,True,confirmed_fraud
ALERT_0000439,CUST_015739,TXN_001557186,2025-04-15,sanctions_potential_match,high,True,sar_filed
ALERT_0000440,CUST_043109,TXN_004271972,2025-04-03,mule_indicator,medium,True,confirmed_fraud
ALERT_0000441,CUST_043109,TXN_004271980,2025-02-26,mule_indicator,high,True,escalated
ALERT_0000442,CUST_043109,TXN_004271982,2025-04-11,mule_indicator,critical,True,escalated
ALERT_0000443,CUST_004779,TXN_000477293,2025-03-08,mule_indicator,high,True,escalated
ALERT_0000444,CUST_004779,TXN_000477360,2024-12-08,mule_indicator,critical,True,escalated
ALERT_0000445,CUST_030664,TXN_003044732,2025-02-13,sanctions_potential_match,medium,True,sar_filed
ALERT_0000446,CUST_030664,TXN_003044743,2025-05-17,sanctions_potential_match,high,True,escalated
ALERT_0000447,CUST_039433,TXN_003906545,2025-05-14,card_testing_pattern,high,True,confirmed_fraud
ALERT_0000448,CUST_039433,TXN_003906654,2024-11-22,card_testing_pattern,medium,True,sar_filed
ALERT_0000449,CUST_039433,TXN_003906564,2025-04-18,card_testing_pattern,medium,True,confirmed_fraud
ALERT_0000450,CUST_039433,TXN_003906542,2025-02-24,card_testing_pattern,critical,True,escalated
ALERT_0000451,CUST_017839,TXN_001768257,2025-06-05,card_testing_pattern,medium,True,sar_filed
ALERT_0000452,CUST_019230,TXN_001914671,2025-04-08,unusual_geography,medium,True,confirmed_fraud
ALERT_0000453,CUST_019230,TXN_001914626,2024-11-10,unusual_geography,high,True,escalated
ALERT_0000454,CUST_019230,TXN_001914649,2024-11-21,unusual_geography,critical,True,escalated
ALERT_0000455,CUST_024625,TXN_002449736,2025-06-20,sudden_volume_spike,medium,True,escalated
ALERT_0000456,CUST_024625,TXN_002449733,2025-05-06,sudden_volume_spike,medium,True,confirmed_fraud
ALERT_0000457,CUST_024625,TXN_002449735,2025-05-12,sudden_volume_spike,medium,True,confirmed_fraud
ALERT_0000458,CUST_024625,TXN_002449735,2025-05-12,sudden_volume_spike,high,True,escalated
ALERT_0000459,CUST_043985,TXN_004355459,2025-01-31,mule_indicator,critical,True,confirmed_fraud
ALERT_0000460,CUST_043985,TXN_004355532,2025-04-05,mule_indicator,critical,True,escalated
ALERT_0000461,CUST_016977,TXN_001681940,2025-02-26,unusual_geography,critical,True,sar_filed
ALERT_0000462,CUST_016977,TXN_001681926,2025-03-26,unusual_geography,medium,True,confirmed_fraud
ALERT_0000463,CUST_036031,TXN_003569723,2024-08-05,sudden_volume_spike,medium,True,sar_filed
ALERT_0000464,CUST_036031,TXN_003569714,2025-04-21,sudden_volume_spike,high,True,confirmed_fraud
ALERT_0000465,CUST_036031,TXN_003569771,2025-05-28,sudden_volume_spike,critical,True,sar_filed
